timestamp,peak,type
2026-05-06 11:27:55.181038,-483.8433046964056,beta
2026-05-06 11:27:55.181104,-2772.6804602140937,alpha
2026-05-06 11:27:55.181167,-8553.106467537738,alpha
2026-05-06 11:27:55.181240,-3141.500008551346,alpha
2026-05-06 11:27:55.181305,-417.2372047785244,beta
2026-05-06 11:27:55.181364,-17126.189588585825,alpha
2026-05-06 11:27:55.181426,-595.3925534128308,beta
2026-05-06 11:27:55.181486,-6870.211801345021,alpha
2026-05-06 11:27:55.181557,-10834.625346169514,alpha
2026-05-06 11:27:55.181615,-4090.6882975895655,alpha
2026-05-06 11:27:55.181677,-10170.3450601232,alpha
2026-05-06 11:27:55.181743,-1222.0694044462036,beta
2026-05-06 11:27:55.181816,-6952.594248771547,alpha
2026-05-06 11:27:55.264937,-18826.44709526365,alpha
2026-05-06 11:27:55.265016,-2754.267109779384,alpha
2026-05-06 11:27:55.265085,-557.8653272978672,beta
2026-05-06 11:27:55.265147,-15617.551348472816,alpha
2026-05-06 11:27:55.265211,-5091.441593437344,alpha
2026-05-06 11:27:55.265291,-1245.9484254939234,beta
2026-05-06 11:27:55.265368,-7723.7050954634515,alpha
2026-05-06 11:27:55.265422,-645.0450213989358,beta
2026-05-06 11:27:55.265488,-583.975034802957,beta
2026-05-06 11:27:55.265543,-13375.608684735518,alpha
2026-05-06 11:27:55.265603,-3016.737273263406,alpha
2026-05-06 11:27:55.265660,-622.5787424710898,beta
2026-05-06 11:27:55.265728,-815.2764702468974,beta
2026-05-06 11:27:55.265779,-16951.974166924032,alpha
2026-05-06 11:27:55.265857,-5801.634064868078,alpha
2026-05-06 11:27:55.265921,-6801.077642327069,alpha
2026-05-06 11:27:55.265986,-5430.540448737538,alpha
2026-05-06 11:27:55.266042,-13872.688892751128,alpha
2026-05-06 11:27:55.266105,-683.3987748136663,beta
2026-05-06 11:27:55.266164,-11820.684050759417,alpha
2026-05-06 11:27:55.266223,-2850.36298136663,alpha
2026-05-06 11:27:55.266284,-9186.829978244783,alpha
2026-05-06 11:27:55.266340,-3738.7466916479166,alpha
2026-05-06 11:27:55.266402,-2976.1842993389014,alpha
2026-05-06 11:27:55.266470,-5160.969010693312,alpha
2026-05-06 11:27:55.266525,-2863.773036127128,alpha
2026-05-06 11:27:55.266587,-8809.41421511166,alpha
2026-05-06 11:27:55.266654,-15014.297692997134,alpha
2026-05-06 11:27:55.266716,-2649.6470710048293,alpha
2026-05-06 11:27:55.266784,-5014.278886746566,alpha
2026-05-06 11:27:55.266863,-7847.618570774539,alpha
2026-05-06 11:27:55.266922,-4170.5373228056305,alpha
2026-05-06 11:27:55.267002,-1053.9923113729114,beta
2026-05-06 11:27:55.267066,-8760.090794605256,alpha
2026-05-06 11:27:55.267140,-10126.140533606067,alpha
2026-05-06 11:27:55.267222,-7503.31273964987,alpha
2026-05-06 11:27:55.350074,-5481.556905415163,alpha
2026-05-06 11:27:55.350143,-7593.013155729128,alpha
2026-05-06 11:27:55.350204,-997.7061629925579,beta
2026-05-06 11:27:55.350267,-2141.743637657919,beta
2026-05-06 11:27:55.350331,-13203.637820441798,alpha
2026-05-06 11:27:55.350403,-6448.314776539675,alpha
2026-05-06 11:27:55.350460,-7563.20423961746,alpha
2026-05-06 11:27:55.350520,-12226.14646969696,alpha
2026-05-06 11:27:55.350578,-2033.2889604296481,beta
2026-05-06 11:27:55.350630,-1465.5504701744687,beta
2026-05-06 11:27:55.350685,-1351.3502815964478,beta
2026-05-06 11:27:55.350762,-7994.5670190777055,alpha
2026-05-06 11:27:55.350845,-11899.855600691706,alpha
2026-05-06 11:27:55.350899,-6170.683933884503,alpha
2026-05-06 11:27:55.350951,-2704.3832834995314,alpha
2026-05-06 11:27:55.351007,-3299.872769363456,alpha
2026-05-06 11:27:55.351066,-6198.430723745093,alpha
2026-05-06 11:27:55.351125,-6470.992925734453,alpha
2026-05-06 11:27:55.351190,-3046.869136515839,alpha
2026-05-06 11:27:55.351246,-4332.361145277346,alpha
2026-05-06 11:27:55.351305,-1392.8069352578073,beta
2026-05-06 11:27:55.351356,-1210.8395353592168,beta
2026-05-06 11:27:55.351410,-800.785013490149,beta
2026-05-06 11:27:55.351468,-2036.3512476010592,beta
2026-05-06 11:27:55.351524,-1174.7933947869408,beta
2026-05-06 11:27:55.351578,-5223.642342349852,alpha
2026-05-06 11:27:55.351637,-821.4762357263662,beta
2026-05-06 11:27:55.351693,-1414.931775730053,beta
2026-05-06 11:27:55.351752,-2326.326883003939,beta
2026-05-06 11:27:55.351806,-1825.5842299323199,beta
2026-05-06 11:27:55.351861,-3540.0802071463404,alpha
2026-05-06 11:27:55.351914,-544.6121564018782,beta
2026-05-06 11:27:55.351963,-695.5780912394738,beta
2026-05-06 11:27:55.352021,-608.064828237519,beta
2026-05-06 11:27:55.352072,-2958.8966197566656,alpha
2026-05-06 11:27:55.352123,-512.366326858605,beta
2026-05-06 11:27:55.352176,-1180.9974193279652,beta
2026-05-06 11:27:55.435537,-1864.0850113471474,beta
2026-05-06 11:27:55.435624,-1089.6788072211345,beta
2026-05-06 11:27:55.435687,-801.8306111603611,beta
2026-05-06 11:27:55.435768,-467.9838730460543,beta
2026-05-06 11:27:55.435873,-1228.7550045594367,beta
2026-05-06 11:27:55.435932,-2301.2674830415485,beta
2026-05-06 11:27:55.435990,-990.9290925891077,beta
2026-05-06 11:27:55.436051,-1457.0047040650759,beta
2026-05-06 11:27:55.436102,-3241.7664977989125,alpha
2026-05-06 11:27:55.436160,-714.1073391563187,beta
2026-05-06 11:27:55.436228,-1784.3205252163134,beta
2026-05-06 11:27:55.436291,-853.5477464794197,beta
2026-05-06 11:27:55.436353,-494.9174814038829,beta
2026-05-06 11:27:55.436409,-662.2799295058808,beta
2026-05-06 11:27:55.436467,-1289.798577913302,beta
